id,ward_num,num_beds,num_baths,has_den,size_group,has_parking,property_orientation,days_on_market,building_age,monthly_maintenance_fee,listing_price,latitude,longitude
686637,13,1.0,2,True,0,True,E,2.0,9,321.0,441000.0,43.6452308402392,-79.36921791314849
111916,11,1.0,1,True,1,True,N,14.0,1,402.0,742000.0,43.66031721958782,-79.37720540337483
269860,10,2.0,2,False,1,True,E,1.0,8,487.0,597000.0,43.65949632069057,-79.40644586457883
390974,10,2.0,2,False,2,False,N,9.0,12,969.0,1002000.0,43.68639296041883,-79.36678051958194
882260,13,1.0,1,False,1,True,S,15.0,10,676.0,815000.0,43.63412430806944,-79.42008520949368
770898,11,1.0,1,False,1,True,N,5.0,1,593.0,812000.0,43.659658194463184,-79.36923735659884
690590,10,1.0,1,False,1,True,S,10.0,19,522.0,631000.0,43.67194225813543,-79.41139373437841
827432,10,1.0,1,True,1,True,S,34.0,11,861.0,1240000.0,43.66917978880814,-79.40989737262666
615236,10,2.0,2,False,2,True,N,8.0,1,738.0,1142000.0,43.65265173490258,-79.41369396709061
421468,13,2.0,2,False,0,True,E,1.0,1,421.0,521000.0,43.64535577903111,-79.39114974325454
818447,11,2.0,1,False,1,False,S,51.0,1,806.0,911000.0,43.657877735905,-79.35648376768451
471109,10,1.0,1,True,1,True,W,20.0,4,484.0,581000.0,43.659531355673685,-79.41958356717805
977712,10,2.0,2,False,1,True,S,51.0,21,1024.0,988000.0,43.671077778209664,-79.40937156216324
921900,10,2.0,2,False,2,True,S,22.0,10,1027.0,884000.0,43.662244015554975,-79.39179199221103
141786,11,2.0,1,True,2,True,N,14.0,13,1561.0,1532000.0,43.67168526954466,-79.37523092286905
905242,13,0.0,1,False,0,False,W,8.0,8,253.0,308000.0,43.64927004627515,-79.39036563578965
301649,10,1.0,1,True,1,True,N,15.0,3,507.0,885000.0,43.65269906393517,-79.39977698155955
947785,13,1.0,1,True,1,False,N,9.0,10,361.0,540000.0,43.649218218164656,-79.36635819289023
109107,10,2.0,2,False,1,False,N,14.0,3,768.0,794000.0,43.67682781809185,-79.39178942146748
787891,13,3.0,2,False,5,True,S,8.0,8,2579.0,2629000.0,43.64926060961911,-79.35144316127763
689437,10,1.0,2,True,2,True,W,9.0,11,979.0,1103000.0,43.67095336716755,-79.41670053870568
149691,10,2.0,1,False,1,True,E,44.0,2,623.0,931000.0,43.67234088551413,-79.39762577344473
444997,10,2.0,3,True,1,True,S,13.0,17,688.0,744000.0,43.67983593956392,-79.38783258164696
104866,11,2.0,2,True,3,False,S,0.0,6,1152.0,1373000.0,43.66295004057374,-79.37259857829686
223913,11,2.0,2,False,3,True,S,16.0,22,1069.0,1462000.0,43.6511915629668,-79.3789698626984
251894,13,1.0,1,True,1,True,N,1.0,6,626.0,689000.0,43.64644871344808,-79.36187680922706
936823,13,2.0,2,False,1,True,N,5.0,5,804.0,981000.0,43.63673265539632,-79.40601638485931
713774,10,3.0,3,False,6,False,S,17.0,1,2806.0,3260000.0,43.688930046381536,-79.3691861246782
487338,13,1.0,1,True,1,True,S,13.0,3,878.0,1073000.0,43.63168207656699,-79.42670798541548
638078,13,1.0,1,True,1,False,N,10.0,5,554.0,646000.0,43.64683763913181,-79.38696182154621
998996,10,1.0,1,True,0,True,S,9.0,2,479.0,580000.0,43.68424429923366,-79.38374314880454
266573,11,1.0,1,True,2,True,S,17.0,0,564.0,724000.0,43.66842401161417,-79.35764144088958
910658,13,2.0,2,False,1,True,E,14.0,5,480.0,502000.0,43.634547584934666,-79.39940624957096
879895,10,2.0,2,False,1,False,E,5.0,12,615.0,676000.0,43.68872381523824,-79.37328731024675
754979,10,1.0,1,True,1,True,N,1.0,4,341.0,640000.0,43.66252687651253,-79.42017296374462
531148,13,1.0,1,False,1,False,S,5.0,17,305.0,551000.0,43.63889513036784,-79.3801741641411
155715,10,2.0,2,True,3,False,S,14.0,0,1471.0,1624000.0,43.68620392753531,-79.37776111344698
564384,10,1.0,1,True,1,False,N,6.0,2,396.0,556000.0,43.66488103484044,-79.41300100967015
585410,11,0.0,1,False,0,False,N,25.0,1,413.0,455000.0,43.654201069665696,-79.35959607348572
196372,10,1.0,1,False,0,True,W,1.0,5,391.0,475000.0,43.671812597737485,-79.38342680163146
253609,10,2.0,1,True,1,True,N,27.0,4,944.0,1197000.0,43.68612869621644,-79.38170411188928
298569,13,2.0,2,False,2,True,S,10.0,13,1090.0,1525000.0,43.6436616140086,-79.3831505381267
367730,13,1.0,1,True,1,True,W,33.0,1,450.0,630000.0,43.649963168097855,-79.35760743363235
515695,10,2.0,2,False,0,True,E,21.0,4,728.0,796000.0,43.66992760970494,-79.42819892783527
448658,10,1.0,2,False,1,False,N,28.0,4,498.0,609000.0,43.66861403813036,-79.42725043606548
113903,10,2.0,2,True,2,True,S,10.0,1,1857.0,1370000.0,43.66300695728128,-79.41749679807873
695479,13,1.0,1,True,0,True,S,18.0,4,348.0,427000.0,43.645581336178296,-79.37089497574705
265252,13,1.0,2,False,0,True,N,8.0,8,487.0,336000.0,43.63909131600773,-79.39930457889359
603283,13,3.0,2,False,3,True,S,7.0,6,1284.0,1322000.0,43.64436489065602,-79.41093885876822
753320,11,3.0,2,False,2,True,N,9.0,3,950.0,868000.0,43.65952198118684,-79.38157852871753
121300,13,2.0,2,False,2,False,E,5.0,8,1168.0,1142000.0,43.63392632158949,-79.42413211097849
468404,13,2.0,2,False,2,True,S,8.0,3,1453.0,2115000.0,43.63429253413286,-79.41531699565532
902005,10,2.0,1,False,2,True,S,1.0,10,793.0,1459000.0,43.67374780081147,-79.40131876451302
518604,10,3.0,2,False,1,True,W,10.0,13,626.0,846000.0,43.66993619025626,-79.39462666817141
435030,13,2.0,2,False,1,False,S,0.0,4,365.0,503000.0,43.64113152091258,-79.39187481575716
799832,13,2.0,2,False,4,True,N,13.0,3,2672.0,2945000.0,43.62919827109597,-79.41271619482053
186837,13,1.0,1,True,0,True,E,0.0,16,285.0,370000.0,43.64566491489656,-79.41983708980838
439772,10,1.0,1,False,0,False,S,1.0,5,334.0,436000.0,43.66455718332641,-79.41484334005264
883912,10,2.0,2,False,1,True,S,4.0,3,600.0,655000.0,43.66575914404444,-79.39710771809447
130211,10,2.0,2,True,1,False,W,31.0,4,805.0,1019000.0,43.67886972593038,-79.36949395705423
728765,11,1.0,1,False,1,False,W,4.0,12,666.0,744000.0,43.65602679932522,-79.3753187512397
745615,10,1.0,1,True,1,False,S,12.0,17,1040.0,632000.0,43.65204663844932,-79.41597000693248
631342,10,1.0,1,False,0,True,W,13.0,13,350.0,422000.0,43.69027303744977,-79.36874989728743
767186,13,2.0,2,True,3,False,S,14.0,1,1847.0,1962000.0,43.6425459575729,-79.40516583049775
787201,10,1.0,1,True,1,True,S,11.0,1,709.0,692000.0,43.67592296394126,-79.3662826650055
185419,13,2.0,2,False,1,True,S,0.0,8,443.0,458000.0,43.648274879675455,-79.42050959634578
829991,13,3.0,2,False,4,True,E,11.0,1,1296.0,1802000.0,43.64222476304844,-79.41659706505149
213696,13,2.0,2,True,1,True,E,25.0,11,801.0,1091000.0,43.63689081429475,-79.39508269155785
607259,13,1.0,1,True,1,False,S,13.0,19,560.0,787000.0,43.63722037193729,-79.41292640322011
953065,10,1.0,1,False,1,True,S,19.0,5,283.0,469000.0,43.66745545130546,-79.40295698023603
318119,10,2.0,2,True,1,True,S,47.0,0,788.0,762000.0,43.65812790642392,-79.41409437493644
406890,10,1.0,1,False,1,False,W,4.0,5,761.0,748000.0,43.66970880016487,-79.41341709945078
631632,10,1.0,1,False,0,False,W,6.0,16,503.0,484000.0,43.67534907689938,-79.37615482831431
181554,13,2.0,2,False,2,True,N,3.0,7,975.0,1248000.0,43.64185527777421,-79.4070997052737
105715,11,1.0,1,True,1,True,N,36.0,7,824.0,1020000.0,43.65962793550611,-79.360052788241
991536,10,1.0,1,False,1,True,E,5.0,0,384.0,612000.0,43.65826215812741,-79.4073921357716
553862,13,1.0,1,False,0,False,S,14.0,7,379.0,354000.0,43.63963305092844,-79.38478432110153
318897,10,2.0,2,False,2,True,N,31.0,7,1427.0,1353000.0,43.67743480821883,-79.36558893876652
112497,10,1.0,1,True,1,True,N,3.0,7,884.0,936000.0,43.67877103794076,-79.3877912665706
219418,11,3.0,3,False,3,False,S,22.0,4,1881.0,1878000.0,43.66693501368542,-79.38055387256775
407800,10,0.0,1,False,0,False,S,2.0,2,344.0,512000.0,43.66904932872573,-79.38770669932295
724826,13,1.0,2,True,1,False,W,28.0,0,538.0,792000.0,43.64397601187915,-79.39947195901773
553942,10,1.0,2,False,1,False,S,32.0,17,444.0,474000.0,43.66658774543787,-79.42625818707462
815096,11,0.0,1,False,1,False,S,2.0,7,505.0,560000.0,43.6610710727368,-79.36847943521596
364461,13,1.0,1,False,0,False,W,16.0,15,218.0,366000.0,43.64185151013139,-79.37765014885017
902340,10,1.0,1,False,1,True,N,0.0,10,758.0,760000.0,43.68574861993217,-79.378626625076
185507,10,3.0,3,False,1,False,N,22.0,1,467.0,708000.0,43.69316084265358,-79.36660423938201
763654,10,2.0,3,True,3,False,N,13.0,5,1645.0,2065000.0,43.690519621548056,-79.37726662833516
662991,10,1.0,1,False,0,False,E,22.0,9,395.0,516000.0,43.65878492876208,-79.40616920216821
109040,10,2.0,3,False,0,True,S,4.0,31,477.0,515000.0,43.67744652803645,-79.37981441461092
706764,13,3.0,3,False,2,True,S,15.0,13,1041.0,1420000.0,43.6512252801695,-79.39252150212782
334748,13,1.0,1,False,1,True,S,6.0,18,631.0,659000.0,43.63602309790284,-79.39906927668869
581279,10,1.0,1,False,1,True,E,55.0,8,585.0,721000.0,43.66893349781163,-79.39146912355525
790770,13,2.0,2,False,2,False,E,20.0,3,844.0,1338000.0,43.63889109220497,-79.38899417046716
381140,10,1.0,1,False,1,False,N,41.0,24,723.0,783000.0,43.67366753160801,-79.3833060587989
850724,13,1.0,1,False,1,False,N,0.0,4,478.0,579000.0,43.643875784331904,-79.4162393916554
198027,13,1.0,1,False,1,True,S,0.0,29,361.0,434000.0,43.648853439002295,-79.42299267926295
580268,13,2.0,1,False,2,True,S,3.0,19,1607.0,1410000.0,43.64494212828159,-79.36440822380962
380665,10,0.0,1,False,0,True,S,6.0,1,390.0,530000.0,43.65509363633713,-79.41321660762452
172778,10,1.0,1,True,1,True,N,13.0,4,434.0,703000.0,43.66923147617418,-79.38920665332392
822896,11,1.0,1,True,1,True,S,0.0,37,1022.0,723000.0,43.65527337894181,-79.36449328613257
460456,10,3.0,2,False,2,True,E,1.0,15,1170.0,1686000.0,43.66938644591862,-79.42595181020504
388617,11,1.0,1,False,1,True,S,11.0,3,410.0,545000.0,43.65930431609503,-79.37538470275275
845198,13,0.0,1,False,0,True,E,9.0,7,527.0,443000.0,43.63899961491359,-79.39447612749578
427996,10,2.0,3,True,1,True,S,4.0,16,857.0,753000.0,43.66730370934893,-79.41449146051596
981190,10,2.0,1,False,1,False,S,25.0,15,1083.0,925000.0,43.65314717223681,-79.41321916754605
983686,11,2.0,2,False,2,True,S,2.0,1,1125.0,1246000.0,43.6695452842639,-79.3744992102582
599785,11,1.0,1,False,1,False,N,35.0,9,506.0,637000.0,43.66388541721357,-79.37425698428046
881627,13,1.0,1,False,1,True,S,40.0,18,676.0,940000.0,43.63929236771364,-79.39649417474877
791058,10,1.0,1,True,1,False,W,32.0,12,478.0,673000.0,43.67850918871208,-79.39204142587135
319303,13,1.0,1,True,1,True,E,4.0,1,635.0,792000.0,43.64246681956035,-79.40650060477849
301219,10,2.0,2,False,0,False,W,5.0,6,346.0,547000.0,43.69127820443919,-79.37251402971329
720715,11,1.0,1,False,2,False,W,3.0,3,845.0,1293000.0,43.65540371138813,-79.38302736988356
482918,10,1.0,1,False,0,False,S,23.0,0,295.0,423000.0,43.66423344551497,-79.40113212092811
905205,11,1.0,1,False,1,True,W,7.0,11,595.0,941000.0,43.6695644414866,-79.3619423314307
677474,10,2.0,3,False,1,False,S,9.0,10,749.0,1034000.0,43.68057956299663,-79.38304643339717
280650,13,1.0,1,True,1,False,N,5.0,2,752.0,606000.0,43.63994686473482,-79.42645402430288
468337,10,1.0,1,False,1,False,N,6.0,6,395.0,558000.0,43.652944089896025,-79.41327947981432
756170,10,2.0,2,False,1,True,N,31.0,2,844.0,990000.0,43.6795244915079,-79.36788964240745
540788,13,2.0,2,True,3,False,W,4.0,1,1984.0,1791000.0,43.64295743807856,-79.41496412440269
446135,13,1.0,2,True,1,False,S,42.0,12,612.0,732000.0,43.643289840192764,-79.37080446015084
303837,10,1.0,1,True,1,True,E,1.0,13,375.0,571000.0,43.66808407108904,-79.41948389015168
403201,10,1.0,2,True,0,True,N,4.0,10,494.0,565000.0,43.67178700973462,-79.39138266730335
854854,10,1.0,1,False,0,True,S,4.0,16,309.0,436000.0,43.67246032656738,-79.36240799188865
940119,10,1.0,2,False,1,False,E,16.0,20,354.0,432000.0,43.66570319449685,-79.40441042327134
609288,10,2.0,2,False,1,True,S,0.0,16,758.0,879000.0,43.68946043097318,-79.38918510104551
382931,13,2.0,2,False,1,True,W,26.0,14,1114.0,1124000.0,43.64045006127062,-79.42098445450289
315651,13,1.0,1,False,0,True,N,1.0,20,474.0,497000.0,43.639833848101766,-79.37780138840131
537967,10,1.0,1,False,2,True,S,6.0,2,677.0,941000.0,43.67817916153731,-79.37489521832717
362913,11,1.0,1,True,1,True,S,1.0,5,756.0,766000.0,43.66673773286659,-79.3823982218786
757603,10,1.0,1,True,1,False,E,8.0,18,806.0,705000.0,43.6764663986048,-79.37204663060481
890692,11,1.0,1,True,2,True,E,12.0,27,1162.0,1221000.0,43.669473264708245,-79.37972042797807
551281,13,1.0,1,False,0,True,N,27.0,19,258.0,383000.0,43.64389979626667,-79.37805849875438
277580,10,1.0,2,True,2,False,N,14.0,5,601.0,581000.0,43.6740561270616,-79.38673912894451
491831,10,2.0,2,False,1,True,W,11.0,5,618.0,1018000.0,43.66724348132115,-79.40404073190399
830681,10,2.0,1,True,2,True,S,24.0,5,683.0,877000.0,43.69221400841798,-79.36207072259738
112489,11,1.0,1,True,2,True,N,8.0,16,946.0,1091000.0,43.656143259998686,-79.38045712202393
345524,10,0.0,1,False,0,True,N,6.0,4,349.0,524000.0,43.65886764662954,-79.38981901378692
155841,13,1.0,1,False,0,True,E,13.0,4,367.0,464000.0,43.62914683962971,-79.41991783863837
833097,10,1.0,1,False,1,True,S,4.0,24,454.0,631000.0,43.66594345901013,-79.42674552429145
877749,10,1.0,1,False,1,False,S,18.0,30,1229.0,919000.0,43.656229642363975,-79.42124748360322
953280,10,2.0,3,False,2,True,S,19.0,6,963.0,955000.0,43.67092930547439,-79.39425992284659
473650,10,1.0,1,False,1,True,W,33.0,2,516.0,533000.0,43.69225076106058,-79.38127173053815
974700,13,1.0,1,False,0,True,S,5.0,10,522.0,446000.0,43.641121804716256,-79.41515242434603
599834,10,2.0,2,True,1,False,S,2.0,8,1025.0,1068000.0,43.68812019855852,-79.37069089479144
542855,10,1.0,1,True,0,False,N,2.0,7,580.0,559000.0,43.65516013644654,-79.41885354650651
981858,13,2.0,2,False,2,False,S,3.0,10,703.0,992000.0,43.63320526486542,-79.4166224027843
791839,13,2.0,3,True,2,True,N,12.0,10,961.0,1063000.0,43.64333253882556,-79.36987574222289
480682,10,2.0,2,True,1,True,W,13.0,2,1573.0,1058000.0,43.67191947853776,-79.40050174734793
295716,11,1.0,1,False,0,True,N,2.0,5,442.0,536000.0,43.670898831676574,-79.37120989354469
773033,13,2.0,2,True,6,False,S,25.0,4,2625.0,3097000.0,43.64522296528752,-79.39737868624604
142443,13,1.0,1,False,1,True,E,2.0,4,591.0,635000.0,43.64954523700696,-79.41347296258068
648194,13,1.0,1,False,0,True,W,2.0,2,502.0,514000.0,43.641335644186775,-79.41642650518884
716770,10,0.0,1,False,1,True,N,2.0,10,438.0,440000.0,43.68396578741743,-79.37571674164337
424557,13,2.0,2,True,0,True,W,26.0,6,541.0,618000.0,43.64672363491998,-79.41739875559566
889673,11,1.0,1,True,1,False,N,8.0,14,376.0,547000.0,43.64969781608731,-79.37931931886105
885472,13,2.0,1,True,2,False,N,3.0,44,1008.0,1550000.0,43.64032300249546,-79.40965709412437
658420,10,1.0,1,True,1,True,S,63.0,1,343.0,517000.0,43.66312233191789,-79.38971249790191
814697,10,3.0,3,False,6,True,W,3.0,6,1266.0,1980000.0,43.65829770673199,-79.41432456483449
781914,10,2.0,2,True,1,True,N,15.0,13,399.0,772000.0,43.67157755002837,-79.3936120675645
667544,10,3.0,2,False,8,False,S,52.0,12,3600.0,3894000.0,43.6705799596642,-79.40701163621269
739866,10,1.0,1,False,0,False,E,7.0,5,463.0,414000.0,43.671941708043846,-79.39914457322654
217139,10,2.0,2,True,1,False,S,34.0,4,819.0,761000.0,43.69318247642066,-79.38157685234414
493218,10,1.0,2,True,0,True,E,31.0,2,414.0,565000.0,43.65687478462982,-79.41307146612456
708464,13,1.0,1,False,1,False,W,23.0,21,526.0,671000.0,43.63686211867545,-79.4256783637156
868600,11,2.0,2,True,2,True,S,19.0,0,680.0,980000.0,43.66292383635511,-79.37533870011077
811555,13,0.0,1,False,0,True,S,24.0,29,475.0,393000.0,43.6330630785427,-79.42769074985694
277001,13,1.0,1,True,1,False,N,7.0,8,712.0,696000.0,43.62886752401428,-79.41031332215573
427523,11,1.0,1,True,1,True,N,7.0,26,389.0,606000.0,43.66737623914118,-79.37050573753754
683928,13,1.0,1,False,0,True,S,11.0,1,179.0,331000.0,43.636160211775945,-79.40087380837141
469987,11,1.0,1,True,1,True,W,4.0,1,664.0,744000.0,43.66160982037494,-79.38458945672477
515720,10,2.0,2,False,2,False,S,23.0,18,1370.0,1536000.0,43.66710624758067,-79.4099754106361
905665,13,0.0,1,False,0,True,W,3.0,3,214.0,349000.0,43.63442909868802,-79.42242705731734
536528,11,2.0,2,True,2,True,S,17.0,14,1054.0,1617000.0,43.668626292131485,-79.36530257898526
398945,13,1.0,1,True,0,False,N,9.0,7,441.0,612000.0,43.65007292247944,-79.38250588382799
390670,11,1.0,1,True,0,False,S,8.0,8,408.0,578000.0,43.66497108143224,-79.38086418828591
596919,13,3.0,2,False,0,False,N,15.0,23,596.0,804000.0,43.64304872338503,-79.39334273225097
588017,13,1.0,1,True,1,False,N,2.0,1,424.0,556000.0,43.64168452156829,-79.40136190393041
326464,13,1.0,1,True,1,False,S,27.0,1,625.0,962000.0,43.62087990327216,-79.39497230765203
185361,13,2.0,2,False,1,True,W,11.0,13,996.0,1070000.0,43.645128251239896,-79.40294083216514
668566,10,2.0,2,False,3,True,N,19.0,5,550.0,876000.0,43.672190435626725,-79.41375371474739
936389,10,2.0,1,False,2,True,E,5.0,2,1418.0,1375000.0,43.67584918011187,-79.37836654193642
827027,11,2.0,2,False,3,False,N,14.0,15,1005.0,1404000.0,43.65438140144177,-79.37131005292187
928107,11,1.0,1,False,0,True,N,47.0,0,433.0,548000.0,43.65039968951471,-79.37157550753722
357216,13,3.0,2,False,2,True,W,22.0,2,908.0,1301000.0,43.640311100406194,-79.38985504050287
615090,10,1.0,1,False,0,False,S,3.0,16,827.0,818000.0,43.67707137675392,-79.39000360029348
727696,10,1.0,1,False,1,True,N,17.0,4,462.0,505000.0,43.65548072399159,-79.38915585680137
557006,11,2.0,2,False,1,False,W,1.0,6,940.0,691000.0,43.67026874879642,-79.37749060589113
553377,11,2.0,3,False,1,True,N,40.0,3,1166.0,1238000.0,43.6554592580552,-79.37712487790134
684507,10,1.0,2,False,0,False,S,3.0,8,580.0,500000.0,43.65839921693662,-79.4032095376019
596606,11,2.0,2,False,2,True,S,9.0,9,1032.0,1443000.0,43.66890445267068,-79.3742707865791
386954,10,1.0,1,True,1,True,N,37.0,5,387.0,592000.0,43.668187699956064,-79.41990143355666
229267,10,3.0,3,False,1,True,E,8.0,1,1154.0,1001000.0,43.67152828901119,-79.38353810122754
771071,10,2.0,1,False,1,True,N,10.0,12,857.0,1062000.0,43.66995785242203,-79.38282386212813
722290,13,1.0,1,False,1,True,W,24.0,16,511.0,645000.0,43.63530418933978,-79.40816055378569
998038,11,2.0,2,False,2,True,N,10.0,6,590.0,883000.0,43.670682827480775,-79.36939142254752
315309,11,2.0,2,False,1,True,W,11.0,0,547.0,750000.0,43.66521427345328,-79.37722741825854
746919,13,2.0,1,False,2,False,S,15.0,8,761.0,967000.0,43.63473646601222,-79.41014744521173
165848,11,2.0,2,False,1,False,S,11.0,7,806.0,823000.0,43.65123080447837,-79.376175762483
879183,10,1.0,1,False,1,True,S,24.0,2,443.0,577000.0,43.6889963694849,-79.37414598726807
617544,10,1.0,1,False,3,False,S,11.0,11,627.0,896000.0,43.66754601654167,-79.39967740430032
242906,10,2.0,2,True,2,False,E,2.0,5,723.0,933000.0,43.67414606939406,-79.41123813915303
596519,13,2.0,2,False,1,False,S,10.0,7,524.0,562000.0,43.63776085343412,-79.4134387689856
342740,10,2.0,2,False,1,True,N,3.0,5,540.0,623000.0,43.6649574780387,-79.41791854012364
675637,13,1.0,1,True,1,False,N,1.0,5,377.0,532000.0,43.63260982432901,-79.41288843886134
228019,13,2.0,2,False,2,True,S,5.0,4,729.0,996000.0,43.647696531992345,-79.39504971502237
604331,10,1.0,1,True,1,True,S,9.0,0,806.0,692000.0,43.6911165150967,-79.36471092907031
575289,13,1.0,1,False,0,True,S,38.0,23,253.0,385000.0,43.64915990723899,-79.38408768989147
753233,10,0.0,1,False,0,False,W,9.0,43,309.0,457000.0,43.654634263093776,-79.39672585981086
487006,10,0.0,1,False,0,True,N,8.0,4,326.0,394000.0,43.67732629627774,-79.36833202810197
511779,11,1.0,1,False,1,True,N,3.0,5,676.0,675000.0,43.65428932052664,-79.3758887466828
580611,10,2.0,1,False,0,False,S,4.0,3,547.0,530000.0,43.68165528250344,-79.37039674159294
829997,13,2.0,2,False,1,True,W,2.0,3,390.0,592000.0,43.64211645738104,-79.40906320875669
748372,13,1.0,1,True,1,True,N,2.0,17,820.0,814000.0,43.640193612419885,-79.37784917561312
469174,13,2.0,2,True,11,True,E,39.0,6,2544.0,4049000.0,43.64237365701499,-79.40863381050173
895228,10,1.0,1,False,0,True,N,35.0,20,492.0,468000.0,43.65860540098076,-79.40447271491675
212675,13,1.0,1,True,1,True,W,14.0,16,549.0,727000.0,43.62824555129305,-79.41204038852372
766255,10,1.0,1,False,1,False,S,1.0,12,563.0,1056000.0,43.68201011991756,-79.39125497047999
121730,10,1.0,1,False,1,True,W,2.0,13,716.0,515000.0,43.66503119410412,-79.38893263590217
468680,10,2.0,3,False,2,False,N,1.0,75,1176.0,1527000.0,43.690549053425045,-79.37629071681515
968553,13,1.0,1,True,1,False,S,24.0,2,481.0,747000.0,43.646204675186304,-79.39330810421515
264902,10,1.0,1,False,1,True,S,20.0,3,780.0,768000.0,43.676304788170285,-79.36855837311236
684941,10,1.0,1,False,0,True,E,9.0,28,362.0,542000.0,43.65516437838769,-79.40885500732739
851257,13,1.0,1,True,1,True,S,30.0,15,822.0,948000.0,43.63979204374261,-79.4215132871837
359177,10,1.0,1,True,0,True,S,21.0,5,307.0,435000.0,43.66934472883504,-79.3979296380292
554309,10,0.0,1,False,0,False,E,14.0,8,331.0,437000.0,43.68566799068348,-79.36827908709735
684440,10,1.0,1,False,1,False,N,6.0,7,506.0,698000.0,43.6568446414876,-79.4042529904423
297490,13,0.0,1,False,0,True,N,7.0,66,296.0,438000.0,43.64417385881638,-79.39180241158233
901735,11,2.0,2,True,1,False,E,34.0,6,984.0,1192000.0,43.65022356186789,-79.3714836524724
346179,10,1.0,1,False,1,False,N,3.0,5,691.0,664000.0,43.67114878131443,-79.4006435214925
532768,13,2.0,2,True,1,True,S,4.0,16,687.0,951000.0,43.63118514545759,-79.41424935984071
855298,13,0.0,1,False,0,False,W,14.0,13,371.0,369000.0,43.651139017178544,-79.34977448166053
657714,11,1.0,2,True,1,True,W,13.0,13,648.0,767000.0,43.66065657828439,-79.3672319636788
658127,10,2.0,2,True,2,False,S,9.0,3,1601.0,1864000.0,43.660791646786855,-79.39723983241589
184030,10,1.0,1,True,2,True,S,20.0,23,1238.0,1293000.0,43.66626209305863,-79.41243693086486
339334,10,2.0,1,False,2,False,W,31.0,11,1185.0,1387000.0,43.687515786954485,-79.36787201399967
862785,13,3.0,2,False,2,True,E,18.0,7,685.0,977000.0,43.651192520467205,-79.40861006073322
515299,11,2.0,3,True,2,False,E,7.0,9,1038.0,1021000.0,43.65684000822435,-79.36715596586815
749688,10,2.0,2,True,5,False,N,28.0,1,2108.0,3109000.0,43.68555935469987,-79.3836098856604
807362,13,3.0,2,False,4,True,N,3.0,16,1776.0,2167000.0,43.64298036744845,-79.40581717850098
582701,13,0.0,1,False,0,False,S,1.0,13,301.0,383000.0,43.64815899776276,-79.35468240216466
629632,10,2.0,3,False,1,True,S,22.0,1,797.0,799000.0,43.68012094444659,-79.38573773877677
336533,11,2.0,2,False,3,True,W,34.0,26,1943.0,1740000.0,43.66045646311139,-79.36184079991814
420191,13,1.0,1,True,1,True,W,5.0,12,603.0,756000.0,43.633897957414376,-79.42113377999378
257977,10,2.0,2,False,1,False,W,22.0,2,915.0,765000.0,43.65830373148573,-79.40506992872176
984099,11,2.0,2,True,6,True,S,11.0,4,2906.0,3609000.0,43.6618398439049,-79.38345442015753
244347,10,1.0,1,False,0,True,N,7.0,0,345.0,525000.0,43.66448134611185,-79.40331086786797
259829,11,2.0,2,True,2,True,N,9.0,4,1703.0,2376000.0,43.65580123688296,-79.37316139219622
620977,13,1.0,1,True,0,False,S,1.0,4,488.0,498000.0,43.6472232183064,-79.41674890620449
886802,13,1.0,1,False,0,False,N,3.0,3,262.0,302000.0,43.63109466957635,-79.41617727151939
736036,10,1.0,1,True,1,False,S,29.0,5,654.0,710000.0,43.67951467188033,-79.36486814075349
861073,13,1.0,1,True,0,True,N,4.0,0,278.0,426000.0,43.6462871074063,-79.35913642661873
469252,13,1.0,1,True,1,True,E,1.0,1,373.0,542000.0,43.639351421206825,-79.39170035608753
142391,10,1.0,1,False,1,False,S,25.0,8,729.0,839000.0,43.67306174978941,-79.36799601814147
838966,11,2.0,1,False,1,True,S,9.0,14,860.0,917000.0,43.65177932492721,-79.38150348158948
433096,11,0.0,1,False,1,False,N,20.0,8,467.0,517000.0,43.66795030401152,-79.38558778243765
377282,11,2.0,2,True,1,True,S,15.0,13,616.0,875000.0,43.66193114697368,-79.3568736417041
140481,10,2.0,2,True,1,True,S,3.0,7,680.0,925000.0,43.672124052556455,-79.38245164122857
589267,13,1.0,1,True,0,False,S,18.0,28,443.0,573000.0,43.62988499632232,-79.41238815390349
402257,10,1.0,1,True,2,True,S,3.0,0,917.0,1090000.0,43.693372441306856,-79.37949028391482
157105,10,2.0,2,True,11,False,S,8.0,31,3575.0,3769000.0,43.66348390540603,-79.38706694070513
133438,10,1.0,1,True,2,False,N,12.0,2,736.0,1091000.0,43.67308888933629,-79.37558840758571
168073,11,1.0,1,False,0,True,S,6.0,4,426.0,543000.0,43.65577298751672,-79.36056214782032
589113,11,2.0,2,False,1,False,W,13.0,2,283.0,595000.0,43.65887412050719,-79.36865871971595
854174,13,2.0,2,False,1,False,S,4.0,6,555.0,857000.0,43.63481117941007,-79.40359303489072
716571,11,1.0,1,False,3,True,W,1.0,9,1236.0,1350000.0,43.66141557409112,-79.36306419005511
146235,10,1.0,1,False,1,False,S,56.0,7,583.0,673000.0,43.691418648694615,-79.37583543980968
550944,13,1.0,1,True,1,True,S,11.0,12,361.0,513000.0,43.63885661419186,-79.3900696504392
928064,13,1.0,2,True,1,True,N,28.0,3,356.0,567000.0,43.63344794221302,-79.42029279754458
523286,13,1.0,1,False,0,False,S,6.0,16,236.0,351000.0,43.63798626746984,-79.39187168073268
