id,ward_num,num_beds,num_baths,has_den,size_group,has_parking,property_orientation,days_on_market,building_age,monthly_maintenance_fee,listing_price,latitude,longitude,geometry,distance_to_subway
242906,10,2.0,2,1,2,0,2.0,2.0,5,723.0,933000.0,43.67414606939406,-79.41123813915303,POINT (-79.41123813915303 43.67414606939406),0.012227547031518378
596519,13,2.0,2,0,1,0,1.0,10.0,7,524.0,562000.0,43.63776085343412,-79.4134387689856,POINT (-79.4134387689856 43.63776085343412),0.028799985252059863
342740,10,2.0,2,0,1,1,,3.0,5,540.0,623000.0,43.6649574780387,-79.41791854012364,POINT (-79.41791854012364 43.6649574780387),0.011824396092372822
675637,13,1.0,1,1,1,0,,1.0,5,377.0,532000.0,43.63260982432901,-79.41288843886134,POINT (-79.41288843886134 43.63260982432901),0.033486064486115644
228019,13,2.0,2,0,2,1,1.0,5.0,4,729.0,996000.0,43.647696531992345,-79.39504971502237,POINT (-79.39504971502237 43.647696531992345),0.014427935918819803
604331,10,1.0,1,1,1,1,1.0,9.0,0,806.0,692000.0,43.6911165150967,-79.36471092907031,POINT (-79.36471092907031 43.6911165150967),0.019458237216379546
575289,13,1.0,1,0,0,1,1.0,38.0,23,253.0,385000.0,43.64915990723899,-79.38408768989147,POINT (-79.38408768989147 43.64915990723899),0.004831319303920333
753233,10,0.0,1,0,0,0,,9.0,43,309.0,457000.0,43.654634263093776,-79.39672585981086,POINT (-79.39672585981086 43.654634263093776),0.013571372630769246
487006,10,0.0,1,0,0,1,,8.0,4,326.0,394000.0,43.67732629627774,-79.36833202810197,POINT (-79.36833202810197 43.67732629627774),0.005284338160911344
511779,11,1.0,1,0,1,1,,3.0,5,676.0,675000.0,43.65428932052664,-79.3758887466828,POINT (-79.3758887466828 43.65428932052664),0.009921717437817048
580611,10,2.0,1,0,0,0,1.0,4.0,3,547.0,530000.0,43.68165528250344,-79.37039674159294,POINT (-79.37039674159294 43.68165528250344),0.009056353312464575
829997,13,2.0,2,0,1,1,,2.0,3,390.0,592000.0,43.64211645738104,-79.40906320875669,POINT (-79.40906320875669 43.64211645738104),0.02670391771983196
748372,13,1.0,1,1,1,1,,2.0,17,820.0,814000.0,43.640193612419885,-79.37784917561312,POINT (-79.37784917561312 43.640193612419885),0.006187921520947673
469174,13,2.0,2,1,11,1,2.0,39.0,6,2544.0,4049000.0,43.64237365701499,-79.40863381050173,POINT (-79.40863381050173 43.64237365701499),0.02632995363976688
895228,10,1.0,1,0,0,1,,35.0,20,492.0,468000.0,43.65860540098076,-79.40447271491675,POINT (-79.40447271491675 43.65860540098076),0.009623707364292721
212675,13,1.0,1,1,1,1,,14.0,16,549.0,727000.0,43.62824555129305,-79.41204038852372,POINT (-79.41204038852372 43.62824555129305),0.03578967823981014
766255,10,1.0,1,0,1,0,1.0,1.0,12,563.0,1056000.0,43.68201011991756,-79.39125497047999,POINT (-79.39125497047999 43.68201011991756),0.004581118975542403
121730,10,1.0,1,0,1,1,,2.0,13,716.0,515000.0,43.66503119410412,-79.38893263590217,POINT (-79.38893263590217 43.66503119410412),0.005599660141638013
468680,10,2.0,3,0,2,0,,1.0,75,1176.0,1527000.0,43.690549053425045,-79.37629071681515,POINT (-79.37629071681515 43.690549053425045),0.01673800132813998
968553,13,1.0,1,1,1,0,1.0,24.0,2,481.0,747000.0,43.646204675186304,-79.39330810421515,POINT (-79.39330810421515 43.646204675186304),0.01255270956258533
264902,10,1.0,1,0,1,1,1.0,20.0,3,780.0,768000.0,43.676304788170285,-79.36855837311236,POINT (-79.36855837311236 43.676304788170285),0.004277593024199691
684941,10,1.0,1,0,0,1,2.0,9.0,28,362.0,542000.0,43.65516437838769,-79.40885500732739,POINT (-79.40885500732739 43.65516437838769),0.014711172835549489
851257,13,1.0,1,1,1,1,1.0,30.0,15,822.0,948000.0,43.63979204374261,-79.4215132871837,POINT (-79.4215132871837 43.63979204374261),0.02334119833890311
359177,10,1.0,1,1,0,1,1.0,21.0,5,307.0,435000.0,43.66934472883504,-79.3979296380292,POINT (-79.3979296380292 43.66934472883504),0.0014962725033850516
554309,10,0.0,1,0,0,0,2.0,14.0,8,331.0,437000.0,43.68566799068348,-79.36827908709735,POINT (-79.36827908709735 43.68566799068348),0.013286972791939836
684440,10,1.0,1,0,1,0,,6.0,7,506.0,698000.0,43.6568446414876,-79.4042529904423,POINT (-79.4042529904423 43.6568446414876),0.011210655350182846
297490,13,0.0,1,0,0,1,,7.0,66,296.0,438000.0,43.64417385881638,-79.39180241158233,POINT (-79.39180241158233 43.64417385881638),0.011133062700192492
901735,11,2.0,2,1,1,0,2.0,34.0,6,984.0,1192000.0,43.65022356186789,-79.3714836524724,POINT (-79.3714836524724 43.65022356186789),0.010349374038777358
346179,10,1.0,1,0,1,0,,3.0,5,691.0,664000.0,43.67114878131443,-79.4006435214925,POINT (-79.4006435214925 43.67114878131443),0.0035551113375576755
532768,13,2.0,2,1,1,1,1.0,4.0,16,687.0,951000.0,43.63118514545759,-79.41424935984071,POINT (-79.41424935984071 43.63118514545759),0.03411229079522553
855298,13,0.0,1,0,0,0,,14.0,13,371.0,369000.0,43.651139017178544,-79.34977448166053,POINT (-79.34977448166053 43.651139017178544),0.029979809642174626
657714,11,1.0,2,1,1,1,,13.0,13,648.0,767000.0,43.66065657828439,-79.3672319636788,POINT (-79.3672319636788 43.66065657828439),0.01244178511180253
658127,10,2.0,2,1,2,0,1.0,9.0,3,1601.0,1864000.0,43.660791646786855,-79.39723983241589,POINT (-79.39723983241589 43.660791646786855),0.007684622263770671
184030,10,1.0,1,1,2,1,1.0,20.0,23,1238.0,1293000.0,43.66626209305863,-79.41243693086486,POINT (-79.41243693086486 43.66626209305863),0.011599221638580107
339334,10,2.0,1,0,2,0,,31.0,11,1185.0,1387000.0,43.687515786954485,-79.36787201399967,POINT (-79.36787201399967 43.687515786954485),0.015178157998152312
862785,13,3.0,2,0,2,1,2.0,18.0,7,685.0,977000.0,43.651192520467205,-79.40861006073322,POINT (-79.40861006073322 43.651192520467205),0.01807508982535469
515299,11,2.0,3,1,2,0,2.0,7.0,9,1038.0,1021000.0,43.65684000822435,-79.36715596586815,POINT (-79.36715596586815 43.65684000822435),0.016158437387852633
749688,10,2.0,2,1,5,0,,28.0,1,2108.0,3109000.0,43.68555935469987,-79.3836098856604,POINT (-79.3836098856604 43.68555935469987),0.008941610535491612
807362,13,3.0,2,0,4,1,,3.0,16,1776.0,2167000.0,43.64298036744845,-79.40581717850098,POINT (-79.40581717850098 43.64298036744845),0.025050109575780286
582701,13,0.0,1,0,0,0,1.0,1.0,13,301.0,383000.0,43.64815899776276,-79.35468240216466,POINT (-79.35468240216466 43.64815899776276),0.026205630020314355
629632,10,2.0,3,0,1,1,1.0,22.0,1,797.0,799000.0,43.68012094444659,-79.38573773877677,POINT (-79.38573773877677 43.68012094444659),0.004651173892685433
336533,11,2.0,2,0,3,1,,34.0,26,1943.0,1740000.0,43.66045646311139,-79.36184079991814,POINT (-79.36184079991814 43.66045646311139),0.015037263117840455
420191,13,1.0,1,1,1,1,,5.0,12,603.0,756000.0,43.633897957414376,-79.42113377999378,POINT (-79.42113377999378 43.633897957414376),0.029068107284363626
257977,10,2.0,2,0,1,0,,22.0,2,915.0,765000.0,43.65830373148573,-79.40506992872176,POINT (-79.40506992872176 43.65830373148573),0.010134778012088433
984099,11,2.0,2,1,6,1,1.0,11.0,4,2906.0,3609000.0,43.6618398439049,-79.38345442015753,POINT (-79.38345442015753 43.6618398439049),0.010198034101941745
244347,10,1.0,1,0,0,1,,7.0,0,345.0,525000.0,43.66448134611185,-79.40331086786797,POINT (-79.40331086786797 43.66448134611185),0.003892943559398916
259829,11,2.0,2,1,2,1,,9.0,4,1703.0,2376000.0,43.65580123688296,-79.37316139219622,POINT (-79.37316139219622 43.65580123688296),0.012684695873605527
620977,13,1.0,1,1,0,0,1.0,1.0,4,488.0,498000.0,43.6472232183064,-79.41674890620449,POINT (-79.41674890620449 43.6472232183064),0.01923712894207121
886802,13,1.0,1,0,0,0,,3.0,3,262.0,302000.0,43.63109466957635,-79.41617727151939,POINT (-79.41617727151939 43.63109466957635),0.033389150027570556
736036,10,1.0,1,1,1,0,1.0,29.0,5,654.0,710000.0,43.67951467188033,-79.36486814075349,POINT (-79.36486814075349 43.67951467188033),0.009044929857010543
861073,13,1.0,1,1,0,1,,4.0,0,278.0,426000.0,43.6462871074063,-79.35913642661873,POINT (-79.35913642661873 43.6462871074063),0.021640604582499716
469252,13,1.0,1,1,1,1,2.0,1.0,1,373.0,542000.0,43.639351421206825,-79.39170035608753,POINT (-79.39170035608753 43.639351421206825),0.012617325565371929
142391,10,1.0,1,0,1,0,1.0,25.0,8,729.0,839000.0,43.67306174978941,-79.36799601814147,POINT (-79.36799601814147 43.67306174978941),0.0027462070105054182
838966,11,2.0,1,0,1,1,1.0,9.0,14,860.0,917000.0,43.65177932492721,-79.38150348158948,POINT (-79.38150348158948 43.65177932492721),0.0061732716852159536
433096,11,0.0,1,0,1,0,,20.0,8,467.0,517000.0,43.66795030401152,-79.38558778243765,POINT (-79.38558778243765 43.66795030401152),0.003800385830964852
377282,11,2.0,2,1,1,1,1.0,15.0,13,616.0,875000.0,43.66193114697368,-79.3568736417041,POINT (-79.3568736417041 43.66193114697368),0.017469597025923926
140481,10,2.0,2,1,1,1,1.0,3.0,7,680.0,925000.0,43.672124052556455,-79.38245164122857,POINT (-79.38245164122857 43.672124052556455),0.0034850057802387137
589267,13,1.0,1,1,0,0,1.0,18.0,28,443.0,573000.0,43.62988499632232,-79.41238815390349,POINT (-79.41238815390349 43.62988499632232),0.03533261177978789
402257,10,1.0,1,1,2,1,1.0,3.0,0,917.0,1090000.0,43.693372441306856,-79.37949028391482,POINT (-79.37949028391482 43.693372441306856),0.014762006031661895
157105,10,2.0,2,1,11,0,1.0,8.0,31,3575.0,3769000.0,43.66348390540603,-79.38706694070513,POINT (-79.38706694070513 43.66348390540603),0.007711110517108553
133438,10,1.0,1,1,2,0,,12.0,2,736.0,1091000.0,43.67308888933629,-79.37558840758571,POINT (-79.37558840758571 43.67308888933629),0.0033191513563234883
168073,11,1.0,1,0,0,1,1.0,6.0,4,426.0,543000.0,43.65577298751672,-79.36056214782032,POINT (-79.36056214782032 43.65577298751672),0.019650478620951126
589113,11,2.0,2,0,1,0,,13.0,2,283.0,595000.0,43.65887412050719,-79.36865871971595,POINT (-79.36865871971595 43.65887412050719),0.013881492427619949
854174,13,2.0,2,0,1,0,1.0,4.0,6,555.0,857000.0,43.63481117941007,-79.40359303489072,POINT (-79.40359303489072 43.63481117941007),0.025268151717758664
716571,11,1.0,1,0,3,1,,1.0,9,1236.0,1350000.0,43.66141557409112,-79.36306419005511,POINT (-79.36306419005511 43.66141557409112),0.013547990174025549
146235,10,1.0,1,0,1,0,1.0,56.0,7,583.0,673000.0,43.691418648694615,-79.37583543980968,POINT (-79.37583543980968 43.691418648694615),0.017409234345893927
550944,13,1.0,1,1,1,1,1.0,11.0,12,361.0,513000.0,43.63885661419186,-79.3900696504392,POINT (-79.3900696504392 43.63885661419186),0.01151859897469876
928064,13,1.0,2,1,1,1,,28.0,3,356.0,567000.0,43.63344794221302,-79.42029279754458,POINT (-79.42029279754458 43.63344794221302),0.029744320484870607
523286,13,1.0,1,0,0,0,1.0,6.0,16,236.0,351000.0,43.63798626746984,-79.39187168073268,POINT (-79.39187168073268 43.63798626746984),0.013491968570419491
316329,13,3.0,2,0,2,0,1.0,8.0,3,793.0,1379000.0,43.65016304892627,-79.39297555383351,POINT (-79.39297555383351 43.65016304892627),0.01301537100535692
837765,13,1.0,1,0,1,0,,18.0,28,684.0,762000.0,43.6328438810254,-79.41933976439279,POINT (-79.41933976439279 43.6328438810254),0.03061749407489606
205805,13,2.0,2,0,1,1,1.0,13.0,16,1070.0,949000.0,43.63573071533239,-79.40928948670616,POINT (-79.40928948670616 43.63573071533239),0.030197491497907694
558830,10,1.0,1,0,0,0,2.0,9.0,7,397.0,422000.0,43.672359020667685,-79.40951900285002,POINT (-79.40951900285002 43.672359020667685),0.009836716515116393
707126,13,3.0,2,0,2,1,1.0,10.0,8,1918.0,2008000.0,43.641857364138936,-79.38776444907595,POINT (-79.38776444907595 43.641857364138936),0.007958626248689088
683782,11,1.0,1,1,2,1,1.0,5.0,2,900.0,943000.0,43.66677109134208,-79.3665152424229,POINT (-79.3665152424229 43.66677109134208),0.007181134107148115
556177,13,0.0,1,0,0,1,,26.0,24,185.0,317000.0,43.63353265159186,-79.39806479276895,POINT (-79.39806479276895 43.63353265159186),0.021119250417528344
665265,10,1.0,1,1,1,1,1.0,19.0,9,661.0,756000.0,43.65341026136445,-79.42021214233779,POINT (-79.42021214233779 43.65341026136445),0.012371369044856008
857337,11,2.0,2,0,1,1,,14.0,12,888.0,743000.0,43.65483494056127,-79.36402042506255,POINT (-79.36402042506255 43.65483494056127),0.018984526473762614
709977,10,3.0,2,0,3,1,,8.0,32,1188.0,1904000.0,43.685617160943984,-79.38186959660176,POINT (-79.38186959660176 43.685617160943984),0.01067071630837204
768033,10,0.0,1,0,1,1,2.0,6.0,13,471.0,588000.0,43.656717716414185,-79.38690387848897,POINT (-79.38690387848897 43.656717716414185),0.012654888228796575
686472,10,2.0,2,0,1,1,,5.0,29,789.0,841000.0,43.664296043670845,-79.41683126290715,POINT (-79.41683126290715 43.664296043670845),0.012728822744131387
477876,13,2.0,1,0,4,0,1.0,1.0,6,1566.0,1928000.0,43.63837756335594,-79.38124664723021,POINT (-79.38124664723021 43.63837756335594),0.007288257801071287
881606,10,1.0,1,1,0,0,,15.0,4,540.0,509000.0,43.68946017933767,-79.36846473802453,POINT (-79.36846473802453 43.68946017933767),0.01700410802969579
547801,13,1.0,1,0,1,1,,31.0,41,706.0,822000.0,43.6343885598499,-79.42199926880559,POINT (-79.42199926880559 43.6343885598499),0.028362291014855823
298649,13,1.0,1,1,1,0,,14.0,3,472.0,576000.0,43.63916335697644,-79.38090290287248,POINT (-79.38090290287248 43.63916335697644),0.006488116905665754
857318,13,2.0,3,0,3,1,,3.0,15,1082.0,1588000.0,43.64423664907213,-79.36880121191707,POINT (-79.36880121191707 43.64423664907213),0.012049624359710444
385423,11,2.0,1,1,5,1,,33.0,4,2870.0,3726000.0,43.65535001713816,-79.35151874996059,POINT (-79.35151874996059 43.65535001713816),0.025802556914028562
924647,11,2.0,2,1,1,0,,10.0,1,649.0,762000.0,43.66873274242644,-79.36136799081747,POINT (-79.36136799081747 43.66873274242644),0.010106709918501182
614438,10,2.0,2,0,1,0,,7.0,10,696.0,1000000.0,43.66080630700645,-79.41179620425119,POINT (-79.41179620425119 43.66080630700645),0.012804017893910304
654334,11,2.0,2,0,2,1,1.0,3.0,2,1179.0,1124000.0,43.661746534905525,-79.36292801907545,POINT (-79.36292801907545 43.661746534905525),0.013354802802957056
898794,11,1.0,1,0,1,0,,9.0,15,540.0,785000.0,43.66741139937015,-79.36021097087975,POINT (-79.36021097087975 43.66741139937015),0.011707459698077776
671018,10,1.0,1,1,0,1,,15.0,33,481.0,639000.0,43.6869845731748,-79.37467075104472,POINT (-79.37467075104472 43.6869845731748),0.01491755358393082
423560,10,1.0,2,0,0,1,,6.0,69,311.0,486000.0,43.6765580064254,-79.39094911016365,POINT (-79.39094911016365 43.6765580064254),0.0026233914854303917
163437,13,1.0,1,0,1,1,2.0,14.0,2,410.0,595000.0,43.62966602763954,-79.42604368190405,POINT (-79.42604368190405 43.62966602763954),0.03229180705195537
164945,10,2.0,2,1,5,0,1.0,13.0,3,1825.0,1876000.0,43.67608522015636,-79.36577305022323,POINT (-79.36577305022323 43.67608522015636),0.0060357704951107954
138695,13,1.0,1,0,1,0,,16.0,11,737.0,733000.0,43.62469841529803,-79.39953851467621,POINT (-79.39953851467621 43.62469841529803),0.02813035448195718
236205,10,2.0,2,0,1,1,1.0,9.0,4,915.0,722000.0,43.661469492460135,-79.41514911585331,POINT (-79.41514911585331 43.661469492460135),0.014165927692156384
987114,13,1.0,1,1,1,1,1.0,12.0,8,475.0,655000.0,43.63778008367464,-79.40629087130681,POINT (-79.40629087130681 43.63778008367464),0.02670901117691757
292110,13,2.0,3,0,3,1,,8.0,16,909.0,1285000.0,43.64398983460814,-79.37004877473953,POINT (-79.37004877473953 43.64398983460814),0.01084669105220216
619617,10,1.0,1,1,0,1,,38.0,2,731.0,620000.0,43.67677573404122,-79.39186530113875,POINT (-79.39186530113875 43.67677573404122),0.003559925584086013
395344,13,1.0,1,1,1,1,2.0,13.0,2,373.0,486000.0,43.64524046582273,-79.36406026816302,POINT (-79.36406026816302 43.64524046582273),0.01671240465223498
565769,10,2.0,2,0,1,1,,6.0,22,508.0,811000.0,43.65935088483577,-79.39467682372793,POINT (-79.39467682372793 43.65935088483577),0.00931555224326746
173699,13,2.0,2,0,2,1,,3.0,19,995.0,1244000.0,43.63896164766461,-79.39995694569069,POINT (-79.39995694569069 43.63896164766461),0.02032151269857422
936585,10,3.0,2,0,1,0,1.0,11.0,7,506.0,662000.0,43.65245812197664,-79.41565689507627,POINT (-79.41565689507627 43.65245812197664),0.016539872942442663
251734,13,1.0,1,0,1,1,,36.0,9,476.0,425000.0,43.64611478295654,-79.35907271882168,POINT (-79.35907271882168 43.64611478295654),0.021699910606282572
634038,10,1.0,1,1,0,1,1.0,1.0,1,533.0,572000.0,43.68498763540381,-79.38532698430632,POINT (-79.38532698430632 43.68498763540381),0.007324002098674652
640980,10,1.0,1,1,0,0,1.0,0.0,6,416.0,498000.0,43.660723030163446,-79.4221449992891,POINT (-79.4221449992891 43.660723030163446),0.007245669843780576
812732,10,1.0,1,1,1,1,1.0,9.0,9,690.0,961000.0,43.66800834181782,-79.42751668481004,POINT (-79.42751668481004 43.66800834181782),0.0064701506811244034
590020,13,2.0,2,0,5,0,,2.0,25,2257.0,1958000.0,43.63717396297639,-79.40670486401248,POINT (-79.40670486401248 43.63717396297639),0.02728705222131675
116392,10,1.0,1,1,2,1,,20.0,10,548.0,691000.0,43.66788447286545,-79.42646741967883,POINT (-79.42646741967883 43.66788447286545),0.006723492220231658
862810,13,1.0,1,0,1,1,,9.0,2,504.0,626000.0,43.64187150550952,-79.42817983610003,POINT (-79.42817983610003 43.64187150550952),0.01995268198499259
248568,10,1.0,2,0,1,0,2.0,81.0,3,577.0,912000.0,43.66542385791077,-79.39950898516238,POINT (-79.39950898516238 43.66542385791077),0.002541356626234225
684940,11,2.0,3,0,1,0,,7.0,8,571.0,924000.0,43.66344396554633,-79.37513953081965,POINT (-79.37513953081965 43.66344396554633),0.00910146834241403
119633,13,3.0,2,0,3,0,,11.0,3,1756.0,1896000.0,43.6447272475221,-79.38001480267098,POINT (-79.38001480267098 43.6447272475221),0.001190954866049732
624977,10,1.0,1,1,0,1,,4.0,10,621.0,664000.0,43.66466077952978,-79.3905190009686,POINT (-79.3905190009686 43.66466077952978),0.005772410213296705
124306,13,2.0,3,0,1,1,1.0,35.0,9,330.0,580000.0,43.64566517759428,-79.38800070847209,POINT (-79.38800070847209 43.64566517759428),0.00723307154700794
988349,13,1.0,1,0,1,0,,23.0,9,693.0,758000.0,43.64462725440428,-79.41578854916271,POINT (-79.41578854916271 43.64462725440428),0.021851723172145437
733873,11,1.0,1,1,2,0,,8.0,1,850.0,943000.0,43.65781972122344,-79.37919769411204,POINT (-79.37919769411204 43.65781972122344),0.01227050635722625
770051,13,2.0,2,0,4,1,,10.0,12,1758.0,2018000.0,43.65066107721231,-79.35062582916078,POINT (-79.35062582916078 43.65066107721231),0.02974262911144044
990732,10,2.0,2,1,2,1,,6.0,14,1336.0,1308000.0,43.65972199342742,-79.40834965279112,POINT (-79.40834965279112 43.65972199342742),0.010796447072365463
518179,13,1.0,1,0,0,1,,11.0,4,280.0,349000.0,43.649921795697125,-79.41138885372236,POINT (-79.41138885372236 43.649921795697125),0.02050375884882367
292225,11,1.0,1,0,1,0,1.0,36.0,14,641.0,542000.0,43.66430343471217,-79.38107228391837,POINT (-79.38107228391837 43.66430343471217),0.007908900409269047
440125,13,2.0,3,0,2,1,2.0,1.0,31,1712.0,1526000.0,43.648586553710885,-79.41858611685355,POINT (-79.41858611685355 43.648586553710885),0.01701225707662155
817826,11,3.0,2,0,1,0,,4.0,14,418.0,700000.0,43.65446449472341,-79.38325129450905,POINT (-79.38325129450905 43.65446449472341),0.00915765608875977
374684,11,2.0,2,1,1,1,,1.0,22,664.0,967000.0,43.66233425473672,-79.37366700091371,POINT (-79.37366700091371 43.66233425473672),0.010688819777845044
432022,11,1.0,1,1,1,1,1.0,4.0,4,660.0,673000.0,43.6608091100322,-79.38216223682979,POINT (-79.38216223682979 43.6608091100322),0.011553916211554542
857186,13,1.0,1,1,1,1,,9.0,0,481.0,621000.0,43.644500093493335,-79.37665177481254,POINT (-79.37665177481254 43.644500093493335),0.004273509464096463
945718,10,2.0,2,0,2,1,1.0,48.0,5,1028.0,1096000.0,43.67195016586644,-79.36102773881984,POINT (-79.36102773881984 43.67195016586644),0.009698165486771
431646,13,2.0,2,0,0,1,,21.0,5,491.0,546000.0,43.63044754572138,-79.424248198625,POINT (-79.424248198625 43.63044754572138),0.03175083174415542
108342,10,1.0,1,0,2,1,,15.0,12,1348.0,1079000.0,43.65818653538204,-79.39572653588854,POINT (-79.39572653588854 43.65818653538204),0.010309339544089559
298525,10,1.0,2,0,1,1,1.0,8.0,18,413.0,695000.0,43.67169995461644,-79.41180217187951,POINT (-79.41180217187951 43.67169995461644),0.011638720258736706
733012,10,2.0,2,0,11,0,1.0,20.0,17,2253.0,3026000.0,43.66871942781481,-79.38853508774974,POINT (-79.38853508774974 43.66871942781481),0.0025401879619671858
406936,13,1.0,1,1,0,0,,6.0,13,523.0,584000.0,43.65199273289885,-79.38991956884703,POINT (-79.38991956884703 43.65199273289885),0.01113494576943069
161517,13,2.0,1,0,2,1,2.0,1.0,2,696.0,1130000.0,43.629382707248645,-79.41793432603161,POINT (-79.41793432603161 43.629382707248645),0.034348280146978084
287140,13,2.0,2,1,1,0,,14.0,4,504.0,659000.0,43.63582249107046,-79.42169746543684,POINT (-79.42169746543684 43.63582249107046),0.027062721834274196
168744,10,1.0,2,1,1,0,,10.0,10,651.0,678000.0,43.65355753931629,-79.3997736682332,POINT (-79.3997736682332 43.65355753931629),0.014033354032417053
628594,10,1.0,1,0,0,1,1.0,17.0,6,231.0,397000.0,43.67642190386217,-79.3916980858423,POINT (-79.3916980858423 43.67642190386217),0.0033597590103927586
600738,13,1.0,1,1,1,1,2.0,3.0,23,377.0,627000.0,43.64888047797994,-79.35537486951038,POINT (-79.35537486951038 43.64888047797994),0.025597441535803452
113652,10,1.0,1,0,1,1,,29.0,11,718.0,799000.0,43.68025668493576,-79.38179993570458,POINT (-79.38179993570458 43.68025668493576),0.007662484308257932
338408,13,0.0,1,0,0,0,,3.0,18,336.0,381000.0,43.64178635700653,-79.37261455944189,POINT (-79.37261455944189 43.64178635700653),0.009022259244288148
795163,13,0.0,1,0,1,1,,1.0,17,249.0,358000.0,43.63946044964982,-79.42643169395389,POINT (-79.42643169395389 43.63946044964982),0.022516529336215244
351106,13,1.0,1,1,0,1,,23.0,2,414.0,532000.0,43.63358677822339,-79.39956220070019,POINT (-79.39956220070019 43.63358677822339),0.022332888267660337
251437,10,2.0,2,1,3,0,,7.0,14,1409.0,1825000.0,43.66449871358306,-79.38763547779799,POINT (-79.38763547779799 43.66449871358306),0.006550536204472974
463153,11,1.0,1,1,1,1,,15.0,7,953.0,833000.0,43.66821048675335,-79.36627684155546,POINT (-79.36627684155546 43.66821048675335),0.006237177898946189
472204,10,3.0,2,0,2,0,2.0,8.0,13,1368.0,1343000.0,43.68261171693202,-79.38668826030211,POINT (-79.38668826030211 43.68261171693202),0.006556534236102352
626217,10,1.0,1,0,1,0,1.0,18.0,9,832.0,850000.0,43.66747157109182,-79.39712319024086,POINT (-79.39712319024086 43.66747157109182),0.001088275190932352
487042,13,2.0,3,0,3,1,,3.0,5,1429.0,1700000.0,43.63999498449718,-79.38034173970671,POINT (-79.38034173970671 43.63999498449718),0.005671095696059365
623130,10,1.0,1,0,1,0,1.0,5.0,11,871.0,841000.0,43.67810220411652,-79.38394718207977,POINT (-79.38394718207977 43.67810220411652),0.004762451163421388
786679,13,2.0,2,0,1,1,1.0,1.0,11,487.0,561000.0,43.632578498538805,-79.42013058921762,POINT (-79.42013058921762 43.632578498538805),0.030622212144700445
132779,10,2.0,1,0,1,0,,13.0,5,1280.0,977000.0,43.66987787546195,-79.39610179643226,POINT (-79.39610179643226 43.66987787546195),0.0014904229058951947
787518,11,1.0,1,1,1,1,,31.0,1,518.0,663000.0,43.66785980375304,-79.37277467596684,POINT (-79.37277467596684 43.66785980375304),0.0051765918819035635
251597,13,1.0,1,1,0,1,2.0,58.0,2,506.0,515000.0,43.64010287483753,-79.42301573870282,POINT (-79.42301573870282 43.64010287483753),0.022584429252728487
793048,11,2.0,2,0,1,1,1.0,6.0,33,705.0,867000.0,43.64947097300831,-79.372892904387,POINT (-79.372892904387 43.64947097300831),0.008752771370484627
548565,13,1.0,2,1,0,1,,1.0,15,317.0,449000.0,43.646890664907474,-79.37292197192966,POINT (-79.37292197192966 43.646890664907474),0.007943160424412869
503183,13,1.0,1,0,0,0,1.0,15.0,3,464.0,379000.0,43.65295920138656,-79.38818695464042,POINT (-79.38818695464042 43.65295920138656),0.010414870617612104
243541,13,1.0,1,0,1,0,2.0,1.0,1,432.0,538000.0,43.64920787734916,-79.4069383311791,POINT (-79.4069383311791 43.64920787734916),0.01930287571185487
679356,10,1.0,2,0,1,0,2.0,5.0,13,844.0,640000.0,43.6651132025548,-79.41833856047582,POINT (-79.41833856047582 43.6651132025548),0.011464398390150926
510201,10,2.0,2,1,11,0,,23.0,11,1428.0,2588000.0,43.6838975771748,-79.37062632484069,POINT (-79.37062632484069 43.6838975771748),0.01129370597206227
325765,13,2.0,2,1,2,1,,4.0,6,748.0,1158000.0,43.63012672131221,-79.42174658174922,POINT (-79.42174658174922 43.63012672131221),0.032556423998548405
496981,13,2.0,2,0,1,1,1.0,4.0,23,567.0,668000.0,43.649461294962805,-79.39571634527483,POINT (-79.39571634527483 43.649461294962805),0.015426888554816802
592347,10,1.0,1,1,1,1,1.0,31.0,3,1423.0,1171000.0,43.66796903182525,-79.39832583767861,POINT (-79.39832583767861 43.66796903182525),0.0017231715564349228
161017,13,0.0,1,0,1,0,1.0,41.0,11,331.0,440000.0,43.64201151829059,-79.39570169745691,POINT (-79.39570169745691 43.64201151829059),0.015370904574451871
878445,13,1.0,1,1,2,1,1.0,15.0,6,837.0,889000.0,43.65059499376876,-79.38521128794784,POINT (-79.38521128794784 43.65059499376876),0.00664817450283855
308913,11,1.0,1,0,1,1,,24.0,5,628.0,842000.0,43.65516123103274,-79.37602334122245,POINT (-79.37602334122245 43.65516123103274),0.010628771769380818
411832,10,2.0,1,0,1,0,,7.0,4,586.0,701000.0,43.66265177385088,-79.40896878734281,POINT (-79.40896878734281 43.66265177385088),0.009428949689773406
766114,10,1.0,1,0,1,0,2.0,1.0,9,613.0,801000.0,43.68522421957214,-79.38783296335477,POINT (-79.38783296335477 43.68522421957214),0.004826825200019487
617480,13,2.0,2,1,5,0,1.0,20.0,0,2627.0,2477000.0,43.648845566532046,-79.38813787100585,POINT (-79.38813787100585 43.648845566532046),0.008033140973827523
709500,13,1.0,1,1,0,0,1.0,11.0,19,407.0,496000.0,43.64259550320474,-79.37356687085718,POINT (-79.37356687085718 43.64259550320474),0.007821866860902109
544387,11,1.0,2,1,1,0,1.0,7.0,3,454.0,591000.0,43.66039156945866,-79.35783587815824,POINT (-79.35783587815824 43.66039156945866),0.01774065915847416
